,pipeline,signal,end-to-end,stand-alone
1328,lstm_autoencoder,real_65,820.535333,4075.4426649999996
1329,lstm_autoencoder,real_66,1286.992207,421.36471700000004
1330,lstm_autoencoder,real_67,997.2847220000001,2574.6764209999997
1331,lstm_autoencoder,real_7,2317.032506,858.453675
1332,lstm_autoencoder,real_8,852.5170949999997,1338.953646
1333,lstm_autoencoder,real_9,973.849865,895.7862729999999
1334,lstm_autoencoder,speed_6005,1038.930437,1064.1321560000001
1335,lstm_autoencoder,speed_7578,852.503139,1349.1627439999997
1336,lstm_autoencoder,speed_t4013,1766.961155,1021.0521200000001
1337,lstm_autoencoder,synthetic_1,1162.654549,2839.35948
1338,lstm_autoencoder,synthetic_10,979.2058539999999,1315.5969679999998
1339,lstm_autoencoder,synthetic_100,822.203951,4005.591268
1340,lstm_autoencoder,synthetic_11,945.5358480000001,4739.537214999999
1341,lstm_autoencoder,synthetic_12,2017.409012,1958.498161
1342,lstm_autoencoder,synthetic_13,919.6697849999999,2839.421094
1343,lstm_autoencoder,synthetic_14,882.0872289999999,3185.791636
1344,lstm_autoencoder,synthetic_15,1097.9933939999999,611.98597
1345,lstm_autoencoder,synthetic_16,938.77363,1358.453651
1346,lstm_autoencoder,synthetic_17,1023.061979,1036.314051
1347,lstm_autoencoder,synthetic_18,1396.230617,1084.8129410000001
1348,lstm_autoencoder,synthetic_19,2092.715517,843.023574
1349,lstm_autoencoder,synthetic_2,1065.02515,1250.417732
1350,lstm_autoencoder,synthetic_20,1057.759199,1157.281239
1351,lstm_autoencoder,synthetic_21,728.739732,854.081449
1352,lstm_autoencoder,synthetic_22,953.591153,929.7070510000001
1353,lstm_autoencoder,synthetic_23,1392.536538,2305.5655720000004
1354,lstm_autoencoder,synthetic_24,1033.7235210000001,2292.847275
1355,lstm_autoencoder,synthetic_25,856.91664,3633.4586170000002
1356,lstm_autoencoder,synthetic_26,2797.327837000001,1200.286951
1357,lstm_autoencoder,synthetic_27,1251.9558,1837.6781540000002
1358,lstm_autoencoder,synthetic_28,933.8240480000001,727.599966
1359,lstm_autoencoder,synthetic_29,815.401839,2179.667293
1360,lstm_autoencoder,synthetic_3,940.4833289999999,1094.311766
1361,lstm_autoencoder,synthetic_30,1210.623155,1215.6411509999998
1362,lstm_autoencoder,synthetic_31,1411.459909,1368.1086950000001
1363,lstm_autoencoder,synthetic_32,1032.256087,2047.6774219999998
1364,lstm_autoencoder,synthetic_33,1212.2482189999996,1012.369914
1365,lstm_autoencoder,synthetic_34,1087.471391,2198.113941
1366,lstm_autoencoder,synthetic_35,2082.005289,1134.55296
1367,lstm_autoencoder,synthetic_36,2805.724871,3486.3181049999994
1368,lstm_autoencoder,synthetic_37,1110.064578,1099.0157120000001
1369,lstm_autoencoder,synthetic_38,1204.201474,2935.5472270000005
1370,lstm_autoencoder,synthetic_39,1015.2690550000001,1092.088005
1371,lstm_autoencoder,synthetic_4,1877.392302,4653.321593
1372,lstm_autoencoder,synthetic_40,1206.557632,4314.772217
1373,lstm_autoencoder,synthetic_41,2341.057677,4473.0245509999995
1374,lstm_autoencoder,synthetic_42,870.5147609999997,1877.452822
1375,lstm_autoencoder,synthetic_43,1182.2367800000004,5056.3487
1376,lstm_autoencoder,synthetic_44,1039.676095,2985.9925009999997
1377,lstm_autoencoder,synthetic_45,1162.299097,1463.3159660000001
1378,lstm_autoencoder,synthetic_46,1170.151723,1432.4503379999999
1379,lstm_autoencoder,synthetic_47,926.394501,1674.868238
1380,lstm_autoencoder,synthetic_48,976.4476109999999,1565.032772
1381,lstm_autoencoder,synthetic_49,1018.416474,1056.280017
1382,lstm_autoencoder,synthetic_5,1995.1521899999998,1009.5764730000001
1383,lstm_autoencoder,synthetic_50,1210.192636,972.2056249999999
1384,lstm_autoencoder,synthetic_51,942.747615,1907.9106
1385,lstm_autoencoder,synthetic_52,1038.419775,1307.780033
1386,lstm_autoencoder,synthetic_53,976.3709789999999,520.716907
1387,lstm_autoencoder,synthetic_54,2798.0594079999996,1388.306212
1388,lstm_autoencoder,synthetic_55,924.334455,4084.055147
1389,lstm_autoencoder,synthetic_56,709.875855,1213.807838
1390,lstm_autoencoder,synthetic_57,1338.977395,1200.9009579999997
1391,lstm_autoencoder,synthetic_58,1129.047016,2125.977978
1392,lstm_autoencoder,synthetic_59,1074.935533,1224.475633
1393,lstm_autoencoder,synthetic_6,1411.725379,1386.384001
1394,lstm_autoencoder,synthetic_60,814.2117059999997,999.991325
1395,lstm_autoencoder,synthetic_61,1287.076677,1072.062927
1396,lstm_autoencoder,synthetic_62,2816.8447,1364.178312
1397,lstm_autoencoder,synthetic_63,1113.38644,959.2835500000001
1398,lstm_autoencoder,synthetic_64,1888.1848699999998,1313.067338
1399,lstm_autoencoder,synthetic_65,849.5027,4902.118621999999
1400,lstm_autoencoder,synthetic_66,917.769982,1162.273607
1401,lstm_autoencoder,synthetic_67,737.747138,1561.154973
1402,lstm_autoencoder,synthetic_68,2355.4799559999997,1691.131177
1403,lstm_autoencoder,synthetic_69,1843.661157,1199.300939
1404,lstm_autoencoder,synthetic_7,1144.251939,949.7263459999999
1405,lstm_autoencoder,synthetic_70,2329.693093,1776.238296
1406,lstm_autoencoder,synthetic_71,1013.859634,1389.25273
1407,lstm_autoencoder,synthetic_72,521.499901,2002.494683
1408,lstm_autoencoder,synthetic_73,1204.451106,6473.021173999999
1409,lstm_autoencoder,synthetic_74,763.223876,906.116458
1410,lstm_autoencoder,synthetic_75,1554.981955,1337.1950459999998
1411,lstm_autoencoder,synthetic_76,858.077308,1447.0487469999998
1412,lstm_autoencoder,synthetic_77,861.3345009999997,1179.629716
1413,lstm_autoencoder,synthetic_78,1330.625351,1460.3277349999998
1414,lstm_autoencoder,synthetic_79,1055.257954,968.7963080000001
1415,lstm_autoencoder,synthetic_8,2797.22432,1366.881571
1416,lstm_autoencoder,synthetic_80,1696.617453,2013.625009
1417,lstm_autoencoder,synthetic_81,1225.836049,1065.186777
1418,lstm_autoencoder,synthetic_82,1436.906557,1355.194078
1419,lstm_autoencoder,synthetic_83,1217.101524,2840.9052699999997
1420,lstm_autoencoder,synthetic_84,901.0223189999999,1338.738402
1421,lstm_autoencoder,synthetic_85,1037.312536,1060.219043
1422,lstm_autoencoder,synthetic_86,1074.5534289999996,2243.039138
1423,lstm_autoencoder,synthetic_87,1583.84695,1101.1635930000002
1424,lstm_autoencoder,synthetic_88,862.058593,1136.2847300000003
1425,lstm_autoencoder,synthetic_89,1469.852039,1115.361128
1426,lstm_autoencoder,synthetic_9,1067.4648339999999,1207.527973
1427,lstm_autoencoder,synthetic_90,1032.087777,2676.328464
1428,lstm_autoencoder,synthetic_91,1340.052334,7018.782518999999
1429,lstm_autoencoder,synthetic_92,1524.8247279999994,4345.91184
1430,lstm_autoencoder,synthetic_93,1064.128238,3653.7396240000003
1431,lstm_autoencoder,synthetic_94,1504.122017,3470.3831480000003
1432,lstm_autoencoder,synthetic_95,1108.67357,3201.166418
1433,lstm_autoencoder,synthetic_96,1046.722938,1627.266687
1434,lstm_autoencoder,synthetic_97,681.57531,998.360289
1435,lstm_autoencoder,synthetic_98,1002.521964,1026.79232
1436,lstm_autoencoder,synthetic_99,1448.404051,1024.064987
1437,lstm_dynamic_threshold,A-1,449.359312,581.6514639999999
1438,lstm_dynamic_threshold,A-2,1014.2136119999999,426.788401
1439,lstm_dynamic_threshold,A-3,685.563995,508.807037
1440,lstm_dynamic_threshold,A-4,617.6268150000002,929.415656
1441,lstm_dynamic_threshold,A-5,302.926138,639.080581
1442,lstm_dynamic_threshold,A-6,436.485051,670.555935
1443,lstm_dynamic_threshold,A-7,1044.976601,582.411395
1444,lstm_dynamic_threshold,A-8,357.53459399999997,797.174691
1445,lstm_dynamic_threshold,A-9,330.090775,626.488018
1446,lstm_dynamic_threshold,A3Benchmark-TS1,661.453148,700.805231
1447,lstm_dynamic_threshold,A3Benchmark-TS10,507.638677,469.958765
1448,lstm_dynamic_threshold,A3Benchmark-TS100,704.766291,815.6707930000001
1449,lstm_dynamic_threshold,A3Benchmark-TS11,611.220106,434.33461
1450,lstm_dynamic_threshold,A3Benchmark-TS12,590.591268,399.07217099999997
1451,lstm_dynamic_threshold,A3Benchmark-TS13,688.3091360000003,398.856852
1452,lstm_dynamic_threshold,A3Benchmark-TS14,572.879885,421.468801
1453,lstm_dynamic_threshold,A3Benchmark-TS15,606.552722,475.492802
1454,lstm_dynamic_threshold,A3Benchmark-TS16,516.712617,419.554844
1455,lstm_dynamic_threshold,A3Benchmark-TS17,794.35824,1303.7086299999999
1456,lstm_dynamic_threshold,A3Benchmark-TS18,561.826964,426.10866300000004
1457,lstm_dynamic_threshold,A3Benchmark-TS19,583.978929,687.65437
1458,lstm_dynamic_threshold,A3Benchmark-TS2,485.147557,496.53452200000004
1459,lstm_dynamic_threshold,A3Benchmark-TS20,535.7731719999998,723.1856519999999
1460,lstm_dynamic_threshold,A3Benchmark-TS21,593.63095,533.093873
1461,lstm_dynamic_threshold,A3Benchmark-TS22,630.920155,635.364959
1462,lstm_dynamic_threshold,A3Benchmark-TS23,641.140607,680.94107
1463,lstm_dynamic_threshold,A3Benchmark-TS24,767.363744,641.93548
1464,lstm_dynamic_threshold,A3Benchmark-TS25,748.343838,509.06965899999994
1465,lstm_dynamic_threshold,A3Benchmark-TS26,465.251289,789.2921859999999
1466,lstm_dynamic_threshold,A3Benchmark-TS27,510.161917,592.128142
1467,lstm_dynamic_threshold,A3Benchmark-TS28,514.54103,374.132645
1468,lstm_dynamic_threshold,A3Benchmark-TS29,414.35924700000004,865.2194299999999
1469,lstm_dynamic_threshold,A3Benchmark-TS3,738.560529,877.1103300000001
1470,lstm_dynamic_threshold,A3Benchmark-TS30,652.621799,448.60321300000004
1471,lstm_dynamic_threshold,A3Benchmark-TS31,430.776788,378.06582000000003
1472,lstm_dynamic_threshold,A3Benchmark-TS32,590.104468,1063.150299
1473,lstm_dynamic_threshold,A3Benchmark-TS33,620.344083,1117.7574490000002
1474,lstm_dynamic_threshold,A3Benchmark-TS34,598.591693,391.386985
1475,lstm_dynamic_threshold,A3Benchmark-TS35,838.042628,605.747825
1476,lstm_dynamic_threshold,A3Benchmark-TS36,578.063741,319.45389600000004
1477,lstm_dynamic_threshold,A3Benchmark-TS37,585.611469,461.553201
1478,lstm_dynamic_threshold,A3Benchmark-TS38,604.581136,376.609614
1479,lstm_dynamic_threshold,A3Benchmark-TS39,504.89105599999994,644.158049
1480,lstm_dynamic_threshold,A3Benchmark-TS4,997.150945,534.792254
1481,lstm_dynamic_threshold,A3Benchmark-TS40,484.487418,819.785796
1482,lstm_dynamic_threshold,A3Benchmark-TS41,634.59885,567.807175
1483,lstm_dynamic_threshold,A3Benchmark-TS42,842.1361380000003,773.779522
1484,lstm_dynamic_threshold,A3Benchmark-TS43,875.725308,462.16493299999996
1485,lstm_dynamic_threshold,A3Benchmark-TS44,608.0133969999998,692.117491
1486,lstm_dynamic_threshold,A3Benchmark-TS45,601.989618,559.498532
1487,lstm_dynamic_threshold,A3Benchmark-TS46,657.075149,571.6424129999999
1488,lstm_dynamic_threshold,A3Benchmark-TS47,641.599433,571.68872
1489,lstm_dynamic_threshold,A3Benchmark-TS48,671.903396,443.1795430000001
1490,lstm_dynamic_threshold,A3Benchmark-TS49,636.296823,568.874029
1491,lstm_dynamic_threshold,A3Benchmark-TS5,717.843808,501.07638799999995
1492,lstm_dynamic_threshold,A3Benchmark-TS50,571.123013,824.304946
1493,lstm_dynamic_threshold,A3Benchmark-TS51,590.055352,297.39230999999995
1494,lstm_dynamic_threshold,A3Benchmark-TS52,546.411295,605.9654270000001
1495,lstm_dynamic_threshold,A3Benchmark-TS53,542.775614,639.7243280000001
1496,lstm_dynamic_threshold,A3Benchmark-TS54,484.054954,649.5953119999999
1497,lstm_dynamic_threshold,A3Benchmark-TS55,681.568886,618.6315470000001
1498,lstm_dynamic_threshold,A3Benchmark-TS56,789.2762230000003,392.14073500000006
1499,lstm_dynamic_threshold,A3Benchmark-TS57,620.129758,579.555553
1500,lstm_dynamic_threshold,A3Benchmark-TS58,722.731037,683.5901409999999
1501,lstm_dynamic_threshold,A3Benchmark-TS59,761.938399,547.4455859999999
1502,lstm_dynamic_threshold,A3Benchmark-TS6,597.476984,534.8285759999999
1503,lstm_dynamic_threshold,A3Benchmark-TS60,659.8650809999998,558.677317
1504,lstm_dynamic_threshold,A3Benchmark-TS61,662.914718,441.31651600000004
1505,lstm_dynamic_threshold,A3Benchmark-TS62,708.960652,578.7464190000001
1506,lstm_dynamic_threshold,A3Benchmark-TS63,462.486472,726.282311
1507,lstm_dynamic_threshold,A3Benchmark-TS64,507.139154,732.9078460000001
1508,lstm_dynamic_threshold,A3Benchmark-TS65,645.606024,604.032307
1509,lstm_dynamic_threshold,A3Benchmark-TS66,799.679101,530.2390839999999
1510,lstm_dynamic_threshold,A3Benchmark-TS67,627.265038,720.1563160000001
1511,lstm_dynamic_threshold,A3Benchmark-TS68,571.155896,589.311458
1512,lstm_dynamic_threshold,A3Benchmark-TS69,738.1930480000003,299.363594
1513,lstm_dynamic_threshold,A3Benchmark-TS7,1019.251564,904.6683499999999
1514,lstm_dynamic_threshold,A3Benchmark-TS70,580.254899,548.8316450000001
1515,lstm_dynamic_threshold,A3Benchmark-TS71,739.7948809999997,575.356038
1516,lstm_dynamic_threshold,A3Benchmark-TS72,619.557036,486.285014
1517,lstm_dynamic_threshold,A3Benchmark-TS73,716.140923,576.8145010000001
1518,lstm_dynamic_threshold,A3Benchmark-TS74,469.25303099999996,584.197003
1519,lstm_dynamic_threshold,A3Benchmark-TS75,932.975704,545.729281
1520,lstm_dynamic_threshold,A3Benchmark-TS76,649.2432570000002,590.9296180000001
1521,lstm_dynamic_threshold,A3Benchmark-TS77,775.7482719999997,637.6259809999999
1522,lstm_dynamic_threshold,A3Benchmark-TS78,609.759866,780.5889099999998
1523,lstm_dynamic_threshold,A3Benchmark-TS79,729.598356,545.3396339999999
1524,lstm_dynamic_threshold,A3Benchmark-TS8,631.500489,395.318731
1525,lstm_dynamic_threshold,A3Benchmark-TS80,568.55735,503.253088
1526,lstm_dynamic_threshold,A3Benchmark-TS81,768.750248,452.745807
1527,lstm_dynamic_threshold,A3Benchmark-TS82,621.268041,565.2410870000001
1528,lstm_dynamic_threshold,A3Benchmark-TS83,396.22256,378.094647
1529,lstm_dynamic_threshold,A3Benchmark-TS84,575.7690200000002,664.5884219999999
1530,lstm_dynamic_threshold,A3Benchmark-TS85,636.504496,627.147986
1531,lstm_dynamic_threshold,A3Benchmark-TS86,546.0390610000002,696.5181320000002
1532,lstm_dynamic_threshold,A3Benchmark-TS87,495.010424,689.7276579999999
1533,lstm_dynamic_threshold,A3Benchmark-TS88,760.504251,712.2925039999999
1534,lstm_dynamic_threshold,A3Benchmark-TS89,573.9259059999998,731.169805
1535,lstm_dynamic_threshold,A3Benchmark-TS9,547.914688,612.91038
1536,lstm_dynamic_threshold,A3Benchmark-TS90,557.259757,720.065
1537,lstm_dynamic_threshold,A3Benchmark-TS91,580.90342,448.382282
1538,lstm_dynamic_threshold,A3Benchmark-TS92,796.683146,397.55149100000006
1539,lstm_dynamic_threshold,A3Benchmark-TS93,656.780342,1126.373206
1540,lstm_dynamic_threshold,A3Benchmark-TS94,863.467265,637.9133539999999
1541,lstm_dynamic_threshold,A3Benchmark-TS95,720.0972469999997,890.0290719999999
1542,lstm_dynamic_threshold,A3Benchmark-TS96,619.941757,559.5837529999999
1543,lstm_dynamic_threshold,A3Benchmark-TS97,612.349961,617.515529
1544,lstm_dynamic_threshold,A3Benchmark-TS98,570.417339,362.239277
1545,lstm_dynamic_threshold,A3Benchmark-TS99,725.3365769999997,911.62927
1546,lstm_dynamic_threshold,A4Benchmark-TS1,718.6996839999997,767.2476960000001
1547,lstm_dynamic_threshold,A4Benchmark-TS10,498.40197300000005,557.835786
1548,lstm_dynamic_threshold,A4Benchmark-TS100,700.8140980000003,524.8519150000001
1549,lstm_dynamic_threshold,A4Benchmark-TS11,532.638476,551.1608970000001
1550,lstm_dynamic_threshold,A4Benchmark-TS12,962.839486,893.157822
1551,lstm_dynamic_threshold,A4Benchmark-TS13,682.1216440000002,652.970672
1552,lstm_dynamic_threshold,A4Benchmark-TS14,809.932349,566.721741
1553,lstm_dynamic_threshold,A4Benchmark-TS15,436.552249,836.5989699999999
1554,lstm_dynamic_threshold,A4Benchmark-TS16,631.381189,653.8167259999999
1555,lstm_dynamic_threshold,A4Benchmark-TS17,682.5877320000002,593.84029
1556,lstm_dynamic_threshold,A4Benchmark-TS18,649.626845,462.164021
1557,lstm_dynamic_threshold,A4Benchmark-TS19,737.657965,799.0745300000001
1558,lstm_dynamic_threshold,A4Benchmark-TS2,489.24508399999996,813.865036
1559,lstm_dynamic_threshold,A4Benchmark-TS20,786.382341,872.8803839999999
1560,lstm_dynamic_threshold,A4Benchmark-TS21,765.512857,620.244719
1561,lstm_dynamic_threshold,A4Benchmark-TS22,896.434318,583.047516
1562,lstm_dynamic_threshold,A4Benchmark-TS23,884.319525,922.552371
1563,lstm_dynamic_threshold,A4Benchmark-TS24,584.324709,560.6450110000001
1564,lstm_dynamic_threshold,A4Benchmark-TS25,815.338213,594.109397
1565,lstm_dynamic_threshold,A4Benchmark-TS26,866.3426380000003,817.888471
1566,lstm_dynamic_threshold,A4Benchmark-TS27,701.1909730000001,306.819717
1567,lstm_dynamic_threshold,A4Benchmark-TS28,596.455853,312.986343
1568,lstm_dynamic_threshold,A4Benchmark-TS29,615.297247,362.565518
1569,lstm_dynamic_threshold,A4Benchmark-TS3,685.9034809999997,397.268209
1570,lstm_dynamic_threshold,A4Benchmark-TS30,695.2521320000003,547.4841650000001
1571,lstm_dynamic_threshold,A4Benchmark-TS31,563.47519,634.6624589999999
1572,lstm_dynamic_threshold,A4Benchmark-TS32,686.421851,288.000342
1573,lstm_dynamic_threshold,A4Benchmark-TS33,587.444531,626.111933
1574,lstm_dynamic_threshold,A4Benchmark-TS34,568.571566,581.938626
1575,lstm_dynamic_threshold,A4Benchmark-TS35,682.931198,332.95818399999996
1576,lstm_dynamic_threshold,A4Benchmark-TS36,551.390623,821.7448909999999
1577,lstm_dynamic_threshold,A4Benchmark-TS37,807.0676900000003,575.962173
1578,lstm_dynamic_threshold,A4Benchmark-TS38,658.413549,428.963918
1579,lstm_dynamic_threshold,A4Benchmark-TS39,687.088252,369.737868
1580,lstm_dynamic_threshold,A4Benchmark-TS4,625.718024,348.73379800000004
1581,lstm_dynamic_threshold,A4Benchmark-TS40,697.200111,817.582476
1582,lstm_dynamic_threshold,A4Benchmark-TS41,669.523318,541.795853
1583,lstm_dynamic_threshold,A4Benchmark-TS42,865.946098,358.006874
1584,lstm_dynamic_threshold,A4Benchmark-TS43,642.608015,342.352488
1585,lstm_dynamic_threshold,A4Benchmark-TS44,559.164902,725.7357400000001
1586,lstm_dynamic_threshold,A4Benchmark-TS45,564.988648,726.79191
1587,lstm_dynamic_threshold,A4Benchmark-TS46,590.063337,625.3109900000001
1588,lstm_dynamic_threshold,A4Benchmark-TS47,531.677274,834.657761
1589,lstm_dynamic_threshold,A4Benchmark-TS48,557.329562,655.380009
1590,lstm_dynamic_threshold,A4Benchmark-TS49,572.488228,697.7797649999999
1591,lstm_dynamic_threshold,A4Benchmark-TS5,569.656068,505.273242
1592,lstm_dynamic_threshold,A4Benchmark-TS50,773.956688,608.4077110000001
1593,lstm_dynamic_threshold,A4Benchmark-TS51,522.1601559999998,454.92177100000004
1594,lstm_dynamic_threshold,A4Benchmark-TS52,715.272918,501.582504
1595,lstm_dynamic_threshold,A4Benchmark-TS53,523.336416,347.168363
1596,lstm_dynamic_threshold,A4Benchmark-TS54,766.74149,821.239465
1597,lstm_dynamic_threshold,A4Benchmark-TS55,621.81058,1101.4284810000001
1598,lstm_dynamic_threshold,A4Benchmark-TS56,530.93394,1033.629387
1599,lstm_dynamic_threshold,A4Benchmark-TS57,817.7550219999997,670.528825
1600,lstm_dynamic_threshold,A4Benchmark-TS58,661.115904,368.86269699999997
1601,lstm_dynamic_threshold,A4Benchmark-TS59,651.121681,567.804898
1602,lstm_dynamic_threshold,A4Benchmark-TS6,596.036183,635.8114509999999
1603,lstm_dynamic_threshold,A4Benchmark-TS60,891.1678800000003,438.539836
1604,lstm_dynamic_threshold,A4Benchmark-TS61,697.448721,585.8980509999999
1605,lstm_dynamic_threshold,A4Benchmark-TS62,550.269324,845.837231
1606,lstm_dynamic_threshold,A4Benchmark-TS63,550.2914490000002,616.501294
1607,lstm_dynamic_threshold,A4Benchmark-TS64,791.464167,556.893028
1608,lstm_dynamic_threshold,A4Benchmark-TS65,694.90118,863.414589
1609,lstm_dynamic_threshold,A4Benchmark-TS66,589.403637,596.278452
1610,lstm_dynamic_threshold,A4Benchmark-TS67,689.603648,522.6513630000001
1611,lstm_dynamic_threshold,A4Benchmark-TS68,581.613601,1070.968579
1612,lstm_dynamic_threshold,A4Benchmark-TS69,575.1944480000002,862.72924
1613,lstm_dynamic_threshold,A4Benchmark-TS7,542.389944,644.191953
1614,lstm_dynamic_threshold,A4Benchmark-TS70,599.74668,690.229757
1615,lstm_dynamic_threshold,A4Benchmark-TS71,938.7792880000001,573.297896
1616,lstm_dynamic_threshold,A4Benchmark-TS72,585.1030480000003,553.7592050000001
1617,lstm_dynamic_threshold,A4Benchmark-TS73,531.384746,795.530222
1618,lstm_dynamic_threshold,A4Benchmark-TS74,621.592442,1118.5114609999998
1619,lstm_dynamic_threshold,A4Benchmark-TS75,822.904262,616.087975
1620,lstm_dynamic_threshold,A4Benchmark-TS76,657.5612639999998,966.963149
1621,lstm_dynamic_threshold,A4Benchmark-TS77,526.410851,681.298616
1622,lstm_dynamic_threshold,A4Benchmark-TS78,737.705833,578.62595
1623,lstm_dynamic_threshold,A4Benchmark-TS79,657.8172099999998,686.130864
1624,lstm_dynamic_threshold,A4Benchmark-TS8,607.121511,836.8335239999999
1625,lstm_dynamic_threshold,A4Benchmark-TS80,642.667983,714.2167379999999
1626,lstm_dynamic_threshold,A4Benchmark-TS81,544.956096,588.759616
1627,lstm_dynamic_threshold,A4Benchmark-TS82,601.5601839999998,1032.462798
1628,lstm_dynamic_threshold,A4Benchmark-TS83,916.105992,461.86148399999996
1629,lstm_dynamic_threshold,A4Benchmark-TS84,558.027588,784.5709949999999
1630,lstm_dynamic_threshold,A4Benchmark-TS85,505.226972,556.424684
1631,lstm_dynamic_threshold,A4Benchmark-TS86,549.785562,992.1563249999999
1632,lstm_dynamic_threshold,A4Benchmark-TS87,926.417192,597.230152
1633,lstm_dynamic_threshold,A4Benchmark-TS88,727.661841,506.613993
1634,lstm_dynamic_threshold,A4Benchmark-TS89,826.651156,574.0950610000001
1635,lstm_dynamic_threshold,A4Benchmark-TS9,546.195461,503.16278199999994
1636,lstm_dynamic_threshold,A4Benchmark-TS90,650.338701,1012.425419
1637,lstm_dynamic_threshold,A4Benchmark-TS91,782.206909,791.2173589999999
1638,lstm_dynamic_threshold,A4Benchmark-TS92,669.077758,316.934159
1639,lstm_dynamic_threshold,A4Benchmark-TS93,562.57812,758.7720610000001
1640,lstm_dynamic_threshold,A4Benchmark-TS94,817.676041,484.91256799999996
1641,lstm_dynamic_threshold,A4Benchmark-TS95,658.939051,426.722168
1642,lstm_dynamic_threshold,A4Benchmark-TS96,563.640399,562.760681
1643,lstm_dynamic_threshold,A4Benchmark-TS97,536.2168730000002,757.622867
1644,lstm_dynamic_threshold,A4Benchmark-TS98,749.4080799999997,1934.1252
1645,lstm_dynamic_threshold,A4Benchmark-TS99,739.324695,580.3761069999999
1646,lstm_dynamic_threshold,B-1,488.929523,426.659601
1647,lstm_dynamic_threshold,C-1,832.60972,468.58498999999995
1648,lstm_dynamic_threshold,C-2,341.097624,677.090693
1649,lstm_dynamic_threshold,D-1,823.428307,822.883305
1650,lstm_dynamic_threshold,D-11,589.097037,644.4287929999999
1651,lstm_dynamic_threshold,D-12,385.131915,543.270085
1652,lstm_dynamic_threshold,D-13,533.9885559999999,580.402658
1653,lstm_dynamic_threshold,D-14,547.60267,569.3144179999999
1654,lstm_dynamic_threshold,D-15,808.424848,863.75075
1655,lstm_dynamic_threshold,D-16,330.724946,875.9373169999999
1656,lstm_dynamic_threshold,D-2,512.446739,444.87791100000004
1657,lstm_dynamic_threshold,D-3,688.289233,612.702484
1658,lstm_dynamic_threshold,D-4,576.848388,696.019801
1659,lstm_dynamic_threshold,D-5,837.626488,544.900695
1660,lstm_dynamic_threshold,D-6,947.350428,526.5499659999999
1661,lstm_dynamic_threshold,D-7,463.2779,659.1209430000001
1662,lstm_dynamic_threshold,D-8,396.215721,759.009367
1663,lstm_dynamic_threshold,D-9,522.5846849999998,1039.771466
1664,lstm_dynamic_threshold,E-1,1321.294074,668.318149
1665,lstm_dynamic_threshold,E-10,1013.927611,539.399305
1666,lstm_dynamic_threshold,E-11,1083.402787,496.18634000000003
1667,lstm_dynamic_threshold,E-12,915.39435,525.6905390000001
1668,lstm_dynamic_threshold,E-13,1232.265976,276.46173500000003
1669,lstm_dynamic_threshold,E-2,1122.672352,352.05902699999996
1670,lstm_dynamic_threshold,E-3,905.829893,524.7091989999999
1671,lstm_dynamic_threshold,E-4,1030.945011,520.48113
1672,lstm_dynamic_threshold,E-5,983.015933,370.45563699999997
1673,lstm_dynamic_threshold,E-6,1036.231476,635.814271
1674,lstm_dynamic_threshold,E-7,1065.03673,442.12424999999996
1675,lstm_dynamic_threshold,E-8,1129.422402,611.278536
1676,lstm_dynamic_threshold,E-9,1217.741148,1013.185328
1677,lstm_dynamic_threshold,F-1,933.0077650000001,813.0929799999999
1678,lstm_dynamic_threshold,F-2,1103.095298,758.335054
1679,lstm_dynamic_threshold,F-3,594.376919,292.6910409999999
1680,lstm_dynamic_threshold,F-4,910.002392,496.397154
1681,lstm_dynamic_threshold,F-5,1034.9504470000004,770.452048
1682,lstm_dynamic_threshold,F-7,1041.122592,471.163653
1683,lstm_dynamic_threshold,F-8,1353.915362,730.956476
1684,lstm_dynamic_threshold,G-1,798.887627,530.9779
1685,lstm_dynamic_threshold,G-2,465.005899,539.4775940000001
1686,lstm_dynamic_threshold,G-3,510.486518,433.884678
1687,lstm_dynamic_threshold,G-4,1121.480084,624.978848
1688,lstm_dynamic_threshold,G-6,867.2789619999999,678.43041
1689,lstm_dynamic_threshold,G-7,949.200274,717.6114150000001
1690,lstm_dynamic_threshold,M-1,875.814956,519.3904520000001
1691,lstm_dynamic_threshold,M-2,866.152028,565.1820580000001
1692,lstm_dynamic_threshold,M-3,1004.3517529999999,674.154358
1693,lstm_dynamic_threshold,M-4,861.33561,635.150463
1694,lstm_dynamic_threshold,M-5,884.512641,560.778082
1695,lstm_dynamic_threshold,M-6,417.77473599999996,355.204128
1696,lstm_dynamic_threshold,M-7,320.349089,701.8857820000001
1697,lstm_dynamic_threshold,P-1,994.069585,502.985406
1698,lstm_dynamic_threshold,P-10,466.65790400000003,301.880153
1699,lstm_dynamic_threshold,P-11,1456.583404,296.17118600000003
1700,lstm_dynamic_threshold,P-14,381.640736,683.3546180000002
1701,lstm_dynamic_threshold,P-15,1016.736431,909.86891
1702,lstm_dynamic_threshold,P-3,697.2199410000003,627.470526
1703,lstm_dynamic_threshold,P-4,428.15163499999994,587.6130860000001
1704,lstm_dynamic_threshold,P-7,704.8898280000003,678.154193
1705,lstm_dynamic_threshold,R-1,415.66994900000003,480.053548
1706,lstm_dynamic_threshold,S-1,1071.573988,344.939631
1707,lstm_dynamic_threshold,S-2,279.841356,982.105374
1708,lstm_dynamic_threshold,T-1,1170.099911,1039.944354
1709,lstm_dynamic_threshold,T-12,564.253752,716.461699
1710,lstm_dynamic_threshold,T-13,498.267517,351.45028299999996
